#This file contains the data and best fit. 
#The first three columns are the data (x, y and y error)
#The next column is the transit component of the best fit (including airmass term)
#The next column is the airmass term (subtract from model and data to remove)
#The final three columns represent the GP fit to the red noise in the residuals:
# the first column is the mean of all the functions represented by the GP
# the second column is the 1sigma upper limit to the functions represented by the GP
# the third column is the 1sigma lower limit to the functions represented by the GP
54835.996900 0.998510 0.000513 0.999810 0.999810 -0.000278 -0.000058 -0.000498
54835.997909 0.999700 0.000513 0.999806 0.999806 -0.000169 0.000048 -0.000385
54835.998918 1.000100 0.000514 0.999802 0.999802 -0.000067 0.000150 -0.000284
54835.999907 1.000600 0.000527 0.999798 0.999798 -0.000025 0.000188 -0.000238
54836.000896 0.999070 0.000516 0.999795 0.999795 -0.000052 0.000156 -0.000260
54836.001906 0.999930 0.000515 0.999791 0.999791 -0.000117 0.000086 -0.000320
54836.002915 0.999890 0.000517 0.999788 0.999788 -0.000200 0.000002 -0.000402
54836.003904 0.999540 0.000524 0.999785 0.999785 -0.000271 -0.000056 -0.000487
54836.004893 0.998460 0.000508 0.999782 0.999782 -0.000290 -0.000069 -0.000511
54836.005902 0.999040 0.000511 0.999779 0.999779 -0.000220 0.000006 -0.000446
54836.006911 1.000200 0.000516 0.999776 0.999776 -0.000098 0.000135 -0.000331
54836.007921 1.000800 0.000520 0.999774 0.999774 0.000018 0.000258 -0.000221
54836.008910 0.999030 0.000522 0.999772 0.999772 0.000106 0.000342 -0.000130
54836.009899 1.000300 0.000513 0.999769 0.999769 0.000187 0.000416 -0.000041
54836.010908 0.999910 0.000510 0.999767 0.999767 0.000275 0.000497 0.000053
54836.011917 0.999710 0.000512 0.999766 0.999766 0.000365 0.000585 0.000145
54836.012906 1.000200 0.000518 0.999764 0.999764 0.000435 0.000648 0.000221
54836.013895 1.000900 0.000518 0.999762 0.999762 0.000465 0.000676 0.000254
54836.014904 0.999990 0.000520 0.999761 0.999761 0.000431 0.000648 0.000214
54836.015913 1.000800 0.000518 0.999760 0.999760 0.000333 0.000553 0.000113
54836.016902 0.999910 0.000522 0.999758 0.999758 0.000188 0.000408 -0.000033
54836.017891 0.999420 0.000507 0.999758 0.999758 0.000044 0.000255 -0.000168
54836.018901 0.999200 0.000509 0.999757 0.999757 -0.000055 0.000150 -0.000259
54836.019910 0.999240 0.000513 0.999756 0.999756 -0.000088 0.000119 -0.000295
54836.020919 0.999800 0.000514 0.999756 0.999756 -0.000066 0.000147 -0.000278
54836.021908 1.000200 0.000521 0.999755 0.999755 -0.000025 0.000186 -0.000237
54836.022897 1.000200 0.000507 0.999755 0.999755 -0.000020 0.000197 -0.000237
54836.023906 0.999460 0.000511 0.999755 0.999755 -0.000056 0.000160 -0.000271
54836.024915 0.999690 0.000509 0.999755 0.999755 -0.000095 0.000126 -0.000317
54836.025904 0.999680 0.000519 0.999756 0.999756 -0.000136 0.000086 -0.000358
54836.026893 0.999290 0.000511 0.999756 0.999756 -0.000175 0.000048 -0.000398
54836.027903 0.999690 0.000509 0.999757 0.999757 -0.000185 0.000037 -0.000406
54836.028912 0.999160 0.000506 0.999757 0.999757 -0.000165 0.000054 -0.000384
54836.029921 0.999710 0.000499 0.999758 0.999758 -0.000131 0.000082 -0.000344
54836.030910 0.999770 0.000514 0.999759 0.999759 -0.000118 0.000097 -0.000333
54836.031899 1.000100 0.000505 0.999760 0.999760 -0.000166 0.000059 -0.000390
54836.032908 0.999140 0.000499 0.999762 0.999762 -0.000279 -0.000043 -0.000515
54836.033917 0.999770 0.000500 0.999763 0.999763 -0.000445 -0.000199 -0.000690
54836.034906 0.999210 0.000511 0.999765 0.999765 -0.000660 -0.000408 -0.000912
54836.035895 0.999010 0.000505 0.999767 0.999767 -0.000902 -0.000652 -0.001151
54836.036905 0.998150 0.000507 0.999769 0.999769 -0.001124 -0.000888 -0.001360
54836.037914 0.998220 0.000499 0.999771 0.999771 -0.001293 -0.001075 -0.001511
54836.038903 0.998370 0.000513 0.999773 0.999773 -0.001390 -0.001169 -0.001612
54836.039892 0.998790 0.000504 0.999776 0.999776 -0.001419 -0.001195 -0.001643
54836.040901 0.997790 0.000506 0.999778 0.999778 -0.001377 -0.001156 -0.001597
54836.041910 0.998610 0.000509 0.999781 0.999781 -0.001249 -0.001032 -0.001467
